世联行总部人力资源部<!sp>薪资福利经理<!sp>8k-16k<!sp>深圳<!sp>经验3-5年<!sp>'房产服务'<!sp>09:45<!sp>拉勾网<!sp>'内部正编,配备完善,学习及晋升渠道宽广'<!sp>'熟悉法律法规,设计能力,执行能力,领导能力,逻辑思维能力,文案能力,常用办公软件的使用,责任心,沟通表达能力'<!sp>深圳 - 罗湖区 - 东门 - 深南东路罗湖商务中心12F
有鱼金融科技<!sp>薪资福利经理<!sp>10k-15k<!sp>上海<!sp>经验1-3年<!sp>''<!sp>09:29<!sp>拉勾网<!sp>'无限发挥空间,快来跟牛逼的团队一起战斗！'<!sp>'熟悉法律法规,逻辑思维能力,沟通表达能力,领导能力,常用办公软件的使用,专业素质良好,思想品质,责任心,上进心,团队协作能力'<!sp>上海 - 徐汇区 - 漕宝路 - 桂平路391号Ａ座５楼（新漕河泾商务中心）
好买基金网（联想腾讯注资企业）人力资源部<!sp>薪资福利专员<!sp>8k-15k<!sp>上海<!sp>经验3-5年<!sp>'支付,行政,HR,薪酬福利,人事'<!sp>09:01<!sp>拉勾网<!sp>'腾讯,联想注资,带薪休假,公司福利多'<!sp>'熟悉法律法规,服务意识,逻辑思维能力,团队协作能力,沟通表达能力,人际交往能力,思想品质,抗压能力,常用办公软件的使用'<!sp>上海 - 虹口区 - 欧阳路196号法兰桥创意园区26号楼2楼
足球魔方人事部<!sp>薪资福利专员<!sp>6k-12k<!sp>上海<!sp>经验不限<!sp>'行政,HR,主管,薪酬福利,助理,人事'<!sp>14:04<!sp>拉勾网<!sp>'做五休二,五险一金,带薪年假,年底N薪'<!sp>'逻辑思维能力,熟悉法律法规,执行能力,工作激情,专业素质良好,常用办公软件的使用,思想品质,责任心,沟通表达能力,学习能力,团队协作能力'<!sp>上海 - 徐汇区 - 龙华 - 云锦路500号绿地汇中心A栋1713
开始吧人力资源部<!sp>薪资福利项目顾问<!sp>10k-20k<!sp>杭州<!sp>经验5-10年<!sp>'薪酬福利'<!sp>13:14<!sp>拉勾网<!sp>'五险一金,双休,环境舒适,弹性时间'<!sp>'熟悉法律法规,沟通表达能力,执行能力,专业素质良好,逻辑思维能力,团队协作能力,学习能力,常用办公软件的使用'<!sp>杭州 - 余杭区 - 仓前 - 文一西路1288号海创科技中心4幢15楼
万豪集团人力资源部<!sp>薪资福利主管<!sp>4K-5K<!sp>上海<!sp>经验1-3年<!sp>'C&B,主管,人事,薪酬福利'<!sp>2018-01-16<!sp>拉勾网<!sp>'万豪国际集团亚太区旗舰店'<!sp>'沟通表达能力,逻辑思维能力,文案能力,英语基础,领导能力,常用办公软件的使用,抗压能力,责任心,服务意识,执行能力,学习能力,思想品质'<!sp>上海 - 黄浦区 - - 西藏中路555号雅居乐万豪酒店
