tap4funDevOps<!sp>系统安全工程师<!sp>20k-30k<!sp>成都<!sp>经验3-5年<!sp>'网络安全,安全,信息安全'<!sp>1天前<!sp>拉勾网<!sp>'六险一金,发展空间,发展空间大'<!sp>'设计能力,执行能力,逻辑思维能力,文案能力,服务意识,抗压能力,学习能力,工作激情,团队协作能力'<!sp>成都市市市 - 武侯区 - 中和 - 天府软件园A区A3
中化能源互联网科技互联网工作组<!sp>系统安全工程师<!sp>15k-30k<!sp>北京<!sp>经验5-10年<!sp>'资深,高级,云计算,网络安全,安全,信息安全'<!sp>2天前<!sp>拉勾网<!sp>'充分授权,管理简化,体制创新,目标导向'<!sp>'专业素质良好,逻辑思维能力,文案能力,领悟能力,沟通表达能力,学习能力,团队协作能力'<!sp>北京 - 海淀区 - 中关村海淀北二街10号 泰鹏大厦11层
美团点评云计算<!sp>美团云系统安全工程师<!sp>25k-40k<!sp>北京<!sp>经验3-5年<!sp>'安全,网络安全,信息安全'<!sp>1天前<!sp>拉勾网<!sp>'大平台,福利好,团队强'<!sp>'逻辑思维能力'<!sp>北京 - 朝阳区 - 和平里 - 望京东路4号恒电大厦C座
安恒信息研发一部<!sp>系统安全研究员<!sp>15k-25k<!sp>杭州<!sp>经验1-3年<!sp>'信息安全,系统,安全,网络安全,信息安全'<!sp>2018-01-16<!sp>拉勾网<!sp>'五险一金,带薪年假,节假日福利,国内外旅游'<!sp>'逻辑思维能力,文案能力,常用办公软件的使用,思想品质,专业素质良好,沟通表达能力,钻研能力'<!sp>杭州 - 滨江区 - 江南 - 通和路68号中财大厦15楼
小米智能云<!sp>系统安全开发工程师<!sp>17k-34k<!sp>北京<!sp>经验不限<!sp>'python,linux,C++,安全,信息安全'<!sp>2018-01-21<!sp>拉勾网<!sp>'期权'<!sp>'服务意识,逻辑思维能力'<!sp>北京 - 海淀区 - 清河 - 清河中街68号华润五彩城
宜信安全部<!sp>高级系统安全工程师<!sp>20k-35k<!sp>北京<!sp>经验5-10年<!sp>'专家,运维,网络安全,信息安全'<!sp>1天前<!sp>拉勾网<!sp>'地铁周边,平台大,领导nic,加班少'<!sp>'执行能力,逻辑思维能力,文案能力'<!sp>北京 - 朝阳区 - 大望路
宜贷网技术中心<!sp>系统安全工程师<!sp>10k-20k<!sp>成都<!sp>经验3-5年<!sp>'逆向,安全,信息安全,测试'<!sp>2天前<!sp>拉勾网<!sp>'绩效奖金,五险一金,专业培训,多彩团建'<!sp>'逻辑思维能力,沟通表达能力,团队协作能力'<!sp>成都市市市 - 锦江区 - 天府广场 - 四川广电国际大厦
启明星辰COM<!sp>操作系统安全研究员<!sp>10k-20k<!sp>北京<!sp>经验1-3年<!sp>'中级,云计算,网络安全,安全,信息安全'<!sp>2018-01-04<!sp>拉勾网<!sp>'平台大,薪水福利佳,上市公司'<!sp>'专业素质良好,沟通表达能力,学习能力,团队协作能力'<!sp>北京市 - 海淀区 - 西北旺 - 中关村软件园启明星辰大厦
今日头条<!sp>系统安全负责人<!sp>40k-80k<!sp>北京<!sp>经验不限<!sp>'安全'<!sp>1天前<!sp>拉勾网<!sp>'六险一金,弹性工作,免费三餐,租房补贴,休闲下午茶,扁平管理,团队氛围好,优厚薪资'<!sp>'钻研能力,领悟能力,专业素质良好,逻辑思维能力'<!sp>北京 - 海淀区 - 北京市海淀区北三环西路43号中航广场
多益网络<!sp>高级系统安全工程师<!sp>15k-30k<!sp>广州<!sp>经验不限<!sp>'系统,安全,信息安全,测试'<!sp>2018-01-18<!sp>拉勾网<!sp>'互联网百强企业'<!sp>'专业素质良好'<!sp>广州 - 萝岗区 - 伴河路
腾讯桌面安全产品部<!sp>MIG07-系统安全研究员（北京）<!sp>18k-36k<!sp>北京<!sp>经验3-5年<!sp>'逆向,安全,信息安全'<!sp>3天前<!sp>拉勾网<!sp>'大平台,新领域,大咖多'<!sp>''<!sp>北京 - 海淀区 - 北京大学 - 第三极大厦
