信大捷安研发中心<!sp>硬件测试工程师（郑州）<!sp>5k-6k<!sp>郑州<!sp>经验1-3年<!sp>'硬件制造,linux,测试'<!sp>2018-01-20<!sp>拉勾网<!sp>'公司平台好'<!sp>''<!sp>郑州 - 金水区 - 杨金路139号智慧公园天利B
学霸君<!sp>硬件测试工程师<!sp>10k-12k<!sp>上海<!sp>经验5-10年<!sp>'硬件制造,资深,高级,中级,硬件,射频'<!sp>2018-01-04<!sp>拉勾网<!sp>'待遇好,晋升空间大'<!sp>'领导能力,能出差,常用办公软件的使用,执行能力,责任心,沟通表达能力,文案能力,团队协作能力,创新能力,工作激情,设计能力'<!sp>上海 - 杨浦区 - 五角场 - 创智天地企业中心6号楼
云麦YUNMAI公司<!sp>硬件测试工程师<!sp>6k-10k<!sp>深圳<!sp>经验3-5年<!sp>'硬件制造,硬件,测试'<!sp>2018-01-10<!sp>拉勾网<!sp>'平台好,下午茶福利,发展空间大,团队氛围好'<!sp>'文案能力,执行能力,逻辑思维能力,思想品质,学习能力'<!sp>深圳 - 南山区 - 前海 - 阳光科创中心B栋22层2201
每日优鲜新零售业务部<!sp>硬件测试<!sp>15k-25k<!sp>北京<!sp>经验3-5年<!sp>'硬件,功能测试,性能测试'<!sp>1天前<!sp>拉勾网<!sp>'咱们边谈钱边谈理想~'<!sp>'专业素质良好,执行能力,主动性,文案能力'<!sp>北京 - 朝阳区 - 望京 - 北京市朝阳区广顺南大街19号嘉润花园B座商业1层
天玑科技天玑数据<!sp>硬件测试工程师<!sp>3k-6k<!sp>上海<!sp>经验不限<!sp>'硬件制造,数据库,技术支持,oracle,测试,硬件'<!sp>2017-12-28<!sp>拉勾网<!sp>'带薪年假,年终奖金,通讯补贴,包住'<!sp>'文案能力,沟通表达能力'<!sp>上海市 - 松江区 - 九亭 - 莘砖公路518号28号楼101室莘砖公路518号28号楼101室
Immotor易马达科技研发部<!sp>硬件测试主管<!sp>10k-20k<!sp>深圳<!sp>经验5-10年<!sp>'硬件制造,资深,高级,QA,测试'<!sp>1天前<!sp>拉勾网<!sp>'平台好,创业型,互联网科技,下午茶'<!sp>'团队协作能力,文案能力,常用办公软件的使用,沟通表达能力,逻辑思维能力,学习能力,专业素质良好,钻研能力,英语基础,责任心,领导能力,抗压能力'<!sp>深圳 - 宝安区 - 新安 - 新安街道隆昌路10号美生创谷秋谷201
轻购云技术中心<!sp>硬件测试<!sp>3k-5k<!sp>武汉<!sp>经验1-3年<!sp>'硬件制造,硬件,测试'<!sp>3天前<!sp>拉勾网<!sp>'高成长,领导好,氛围好'<!sp>'文案能力,吃苦耐劳,执行能力,逻辑思维能力,专业素质良好'<!sp>武汉 - 江夏区 - 光谷智慧园28栋
TP-LINK手机事业部<!sp>手机硬件测试工程师<!sp>10k-15k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,手机,硬件,测试'<!sp>1天前<!sp>拉勾网<!sp>'年终多薪,年度体检,免费班车,广阔平台'<!sp>'执行能力,文案能力,专业素质良好,逻辑思维能力,沟通表达能力,学习能力,团队协作能力'<!sp>深圳 - 南山区 - 科技园 - 科技园中区科苑路5号南楼
恒大珠三角公司<!sp>高级硬件测试工程师<!sp>15k-30k<!sp>深圳<!sp>经验5-10年<!sp>'硬件制造,高级,嵌入式,自动化,功能测试,性能测试'<!sp>1天前<!sp>拉勾网<!sp>'世界500强'<!sp>'设计能力,文案能力,专业素质良好,团队协作能力,逻辑思维能力,领悟能力,主动性,抗压能力,沟通表达能力'<!sp>深圳 - 南山区 - 后海 - 后海恒大中心
博达伟业研发部门<!sp>硬件测试<!sp>6k-10k<!sp>杭州<!sp>经验1-3年<!sp>'硬件制造,硬件,功能测试,测试,自动化'<!sp>3天前<!sp>拉勾网<!sp>'前景广,工作环境优'<!sp>'逻辑思维能力,文案能力,良好的职业背景,创新能力,设计能力,专业素质良好'<!sp>杭州 - 江干区 - 笕桥 - 俞章路88号浙宝大厦7楼
G7产品研发部<!sp>硬件测试工程师（可靠性）J1...<!sp>10k-15k<!sp>上海<!sp>经验5-10年<!sp>'硬件制造,测试,电路设计,射频'<!sp>2018-01-02<!sp>拉勾网<!sp>'公司发展好,氛围好'<!sp>'设计能力,常用办公软件的使用,逻辑思维能力,执行能力,责任心,沟通表达能力,文案能力,团队协作能力,创新能力,工作激情'<!sp>上海 - 闵行区 - 吴宝路255号503室
Rokid技术部<!sp>高级硬件测试工程师<!sp>15k-25k<!sp>杭州<!sp>经验3-5年<!sp>'硬件,测试'<!sp>2018-01-17<!sp>拉勾网<!sp>'人工智能,股票期权,五险一金,弹性工作'<!sp>'逻辑思维能力,文案能力,执行能力,英语基础,专业素质良好,职业操守,责任心,学习能力'<!sp>杭州 - 西湖区 - 西溪路984号西溪创立方
斐讯通信深圳研发中心<!sp>高级硬件测试工程师<!sp>18k-30k<!sp>深圳<!sp>经验5-10年<!sp>'硬件制造,硬件,测试'<!sp>1天前<!sp>拉勾网<!sp>'初创团队,资金雄厚,行业大咖领军'<!sp>'设计能力,逻辑思维能力,专业素质良好,领悟能力,熟悉法律法规'<!sp>深圳 - 南山区 - 深圳市南山区朗山一路7号摩比大厦4-5层
天诺科技测试部<!sp>硬件测试工程师<!sp>6K-10K<!sp>深圳<!sp>经验3-5年<!sp>'硬件主板测试,射频测试,硬件测试'<!sp>1天前<!sp>拉勾网<!sp>'封测厂测试,电源测试,ATE开发,音频'<!sp>'逻辑思维能力,专业素质良好,文案能力,责任心,沟通表达能力,主动性,学习能力'<!sp>深圳 - 南山区 - 西丽中山园路1001号TCL国际E城D3栋BC单元8F
仁盈科技硬件部<!sp>高级硬件测试工程师<!sp>8k-16k<!sp>杭州<!sp>经验5-10年<!sp>'硬件制造,高级,测试,射频,自动化'<!sp>3天前<!sp>拉勾网<!sp>'机器人行业,标准认证平'<!sp>'逻辑思维能力,钻研能力,领导能力,沟通表达能力'<!sp>杭州 - 余杭区 - 文一西路1818-2号人工智能小镇
比特大陆软件部<!sp>资深硬件测试工程师<!sp>10k-15k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,资深,测试'<!sp>2018-01-16<!sp>拉勾网<!sp>'十三薪,弹性工作,六险一金,福利多'<!sp>'文案能力,逻辑思维能力,服务意识'<!sp>深圳 - 宝安区 - 沙井
上海宏力达研发部<!sp>硬件测试工程师<!sp>5k-10k<!sp>上海<!sp>经验1-3年<!sp>'硬件制造,初级,硬件开发,电路设计,机械,射频'<!sp>2天前<!sp>拉勾网<!sp>'年终奖,专业培训,节日福利,员工旅游'<!sp>'专业素质良好,文案能力,执行能力,逻辑思维能力,英语基础,思想品质,责任心,良好的职业背景,领导能力,沟通表达能力,团队协作能力'<!sp>上海 - 徐汇区 - 漕宝路 - 古美路1528号A3幢8楼
希沃设计质量部<!sp>硬件测试<!sp>9k-18k<!sp>广州<!sp>经验1-3年<!sp>'硬件制造,QA,白盒,硬件,性能测试,测试'<!sp>2018-01-18<!sp>拉勾网<!sp>'高技术性,发展前景广,成长机会大,研究性强'<!sp>'专业素质良好,职业操守,思想品质,责任心,执行能力'<!sp>广州 - 黄埔区 - 科珠路192号
悦琦医疗研发部<!sp>硬件测试工程师<!sp>8k-15k<!sp>北京<!sp>经验3-5年<!sp>'硬件制造,高级,医疗健康,测试,射频'<!sp>3天前<!sp>拉勾网<!sp>'行业前景好,发展空间大,氛围轻松,薪资福利多'<!sp>'设计能力,英语基础,专业素质良好,文案能力,逻辑思维能力,抗压能力,责任心,沟通表达能力,执行能力,团队协作能力'<!sp>北京 - 大兴区 - 亦庄 - 亦庄经济开发区经海二路25号
ofo海外事业部<!sp>高级硬件测试工程师<!sp>13k-25k<!sp>北京<!sp>经验1-3年<!sp>'硬件制造,QA,大数据,硬件,测试,自动化'<!sp>2018-01-09<!sp>拉勾网<!sp>'六险一金,午餐补助,优质平台,扁平管理'<!sp>'专业素质良好,文案能力,团队协作能力,逻辑思维能力,英语基础,思想品质,责任心,沟通表达能力'<!sp>北京 - 海淀区 - 中关村理想国际大厦10层
安煋车联网研发中心<!sp>硬件测试工程师<!sp>6k-10k<!sp>深圳<!sp>经验3-5年<!sp>'硬件制造,QA,硬件,性能测试,测试,自动化'<!sp>1天前<!sp>拉勾网<!sp>'带薪休假,下午茶,周末双休,定期体检'<!sp>'文案能力,沟通表达能力,逻辑思维能力,专业素质良好,抗压能力,团队协作能力,性格好,学习能力,有驾照'<!sp>深圳 - 南山区 - 软件产业基地5栋C座513室
安泽智能工程电控设计部<!sp>硬件测试工程师<!sp>12k-20k<!sp>深圳<!sp>经验5-10年<!sp>'硬件制造,高级,自动化,测试,硬件'<!sp>2天前<!sp>拉勾网<!sp>'研发队伍大,培训机会多,晋升通道好,单身美女多'<!sp>'文案能力,逻辑思维能力,设计能力,良好的职业背景,专业素质良好'<!sp>深圳 - 南山区 - 中山园路1001号TCL国际E城F2栋5-6层
创维研发总部广州研究院<!sp>硬件测试工程师<!sp>5k-10k<!sp>广州<!sp>经验1-3年<!sp>'硬件制造,测试'<!sp>2017-12-26<!sp>拉勾网<!sp>'良好氛围,平台够好,福利诱人'<!sp>'文案能力,常用办公软件的使用,沟通表达能力,团队协作能力'<!sp>广州 - 萝岗区 - 开达路99号广州创维平面显示科技有限公司
新大陆自动识别产品测试部<!sp>硬件测试<!sp>4K-8K<!sp>福州<!sp>经验1-3年<!sp>'硬件'<!sp>2018-01-08<!sp>拉勾网<!sp>'资深人士带领部门氛围nice'<!sp>'设计能力,专业素质良好,学习能力,团队协作能力'<!sp>福州 - 马尾区 - - 儒江西路一号新大陆科技园
纬创软件烽火项目<!sp>硬件测试<!sp>5K-8K<!sp>武汉<!sp>经验1-3年<!sp>'硬件制造,linux,硬件,测试,脚本'<!sp>2018-01-05<!sp>拉勾网<!sp>'五险一金,双休,年终奖'<!sp>'执行能力,领悟能力,主动性,沟通表达能力'<!sp>武汉 - 东湖新技术开发区 - 流芳 - 金融港A4栋12楼
深圳市华芯飞通讯有限公司运营中心<!sp>硬件测试员<!sp>6k-10k<!sp>深圳<!sp>经验不限<!sp>'plc,测试,自动化'<!sp>2018-01-16<!sp>拉勾网<!sp>'硬件测试'<!sp>''<!sp>深圳 - 宝安区 - 西乡 - 宝源二路名优采购中心B座2区408
埃微质量部<!sp>硬件测试工程师<!sp>8k-15k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,硬件,测试,自动化'<!sp>3天前<!sp>拉勾网<!sp>'五险一金,绩效奖金,定期体检,员工旅游'<!sp>'逻辑思维能力,设计能力,文案能力,常用办公软件的使用,专业素质良好,抗压能力,思想品质,责任心,沟通表达能力,团队协作能力,学习能力,创新能力'<!sp>深圳 - 南山区 - 科技园 - 同方信息港
和远智能研发部<!sp>硬件测试工程师<!sp>3k-5k<!sp>济南<!sp>经验不限<!sp>'硬件制造,测试,自动化'<!sp>2018-01-06<!sp>拉勾网<!sp>'双休,五险一金,带薪年假,商业保险'<!sp>'文案能力,领悟能力,专业素质良好,逻辑思维能力,团队协作能力,责任心,沟通表达能力,性格好'<!sp>济南 - 高新区 - 齐鲁软件园 - 美莲广场奥盛大厦1号楼7层
博科硬件测试部<!sp>硬件测试助理工程师<!sp>4k-5k<!sp>深圳<!sp>经验1年以下<!sp>'硬件制造,测试,安全测试,压力测试,电路设计,射频'<!sp>2018-01-11<!sp>拉勾网<!sp>'晋升空间大'<!sp>'吃苦耐劳,思想品质,钻研能力'<!sp>深圳 - 龙岗区 - 坂田 - 长发中路18路
ForVision研发部<!sp>硬件测试工程师<!sp>4k-6k<!sp>苏州<!sp>经验不限<!sp>'硬件制造,嵌入式,测试,硬件,电路设计'<!sp>2018-01-09<!sp>拉勾网<!sp>'五险一金,各类奖金,各类补贴,自由弹性'<!sp>''<!sp>苏州 - 工业园区 - 东长路 18 号中节能（苏州）环保科技产业园 41 幢 1201室
伊瑞尔测试部门<!sp>硬件测试工程师<!sp>7k-10k<!sp>武汉<!sp>经验3-5年<!sp>'硬件制造,QA,测试'<!sp>2018-01-10<!sp>拉勾网<!sp>'五险一件,年终奖,绩效奖金'<!sp>'专业素质良好,执行能力,逻辑思维能力'<!sp>武汉 - 东湖新技术开发区 - 珞喻路邮科院路88号
上海摩象网络科技有限公司测试部<!sp>硬件测试工程师<!sp>10k-15k<!sp>北京<!sp>经验3-5年<!sp>'高级,测试,智能硬件,射频'<!sp>2017-12-25<!sp>拉勾网<!sp>'不打卡,13薪,气氛好'<!sp>'设计能力,执行能力,逻辑思维能力,主动性,沟通表达能力,学习能力,团队协作能力'<!sp>北京 - 海淀区 - 上地 - 金隅嘉华大厦511
技威时代研发部<!sp>硬件测试<!sp>5k-10k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,硬件,电路设计,测试,射频'<!sp>2018-01-19<!sp>拉勾网<!sp>'自主研发,硬件,数电模电,专业'<!sp>'专业素质良好,逻辑思维能力'<!sp>深圳 - 南山区 - 学苑大道1001号智园B1栋16层
风云实业研发部<!sp>硬件测试工程师<!sp>5k-6k<!sp>深圳<!sp>经验1-3年<!sp>'硬件制造,硬件,测试,自动化'<!sp>2天前<!sp>拉勾网<!sp>'五险一金,周末双休,年终双薪,带薪年假'<!sp>'主动性,责任心,沟通表达能力,团队协作能力'<!sp>深圳 - 南山区 - 科技园 - 科技园北区高新北六道25号银河风云大厦
掌动智能技术部<!sp>高级硬件测试工程师<!sp>10k-18k<!sp>广州<!sp>经验3-5年<!sp>'硬件制造,高级,视频,测试,射频'<!sp>3天前<!sp>拉勾网<!sp>'社保,加班调休,加班补贴,绩效奖金'<!sp>'设计能力,主动性,专业素质良好,良好的职业背景,钻研能力'<!sp>广州 - 天河区 - 中国移动南方基地
