哔哩哔哩商务中心<!sp>商务总监<!sp>30k-40k<!sp>上海<!sp>经验5-10年<!sp>'移动互联网,总监,商务拓展,商务'<!sp>10:56<!sp>拉勾网<!sp>'战略合作,商务合作,管理岗'<!sp>'领导能力,形象气质佳,团队协作能力,英语基础'<!sp>上海 - 浦东新区 - 东外滩 - 浦东大道720号国际航运金融大厦12楼
达飞云贷<!sp>商务总监<!sp>20k-40k<!sp>北京<!sp>经验5-10年<!sp>'总监,金融,公关,政府关系,投资银行,融资'<!sp>3天前<!sp>拉勾网<!sp>'福利待遇好'<!sp>'沟通表达能力,团队协作能力,人脉资源,文案能力,公关能力,领导能力,形象气质佳'<!sp>北京 - 朝阳区 - 四惠 - 慈云寺北里118号苏宁中心11层
龙猫数据销售部<!sp>商务总监<!sp>20k-40k<!sp>北京<!sp>经验3-5年<!sp>'BI,经理,大数据'<!sp>1天前<!sp>拉勾网<!sp>'高额提成,无天花板,近地铁,氛围轻松'<!sp>'主动性,人脉资源,团队协作能力,沟通表达能力,开拓精神,逻辑思维能力,钻研能力'<!sp>北京市 - 海淀区 - 知春路 - 知春路6号锦秋国际大厦A709
米娱科技市场部<!sp>商务总监<!sp>7k-14k<!sp>合肥<!sp>经验不限<!sp>'移动互联网,总监,主管,市场拓展,商务拓展,BD'<!sp>2018-01-18<!sp>拉勾网<!sp>'BD,执行力,目标感'<!sp>''<!sp>合肥市 - 蜀山区 - 科技大学 - 长江西路拓基城市广场
芒果tv商务拓展中心<!sp>商务总监<!sp>10k-20k<!sp>长沙<!sp>经验3-5年<!sp>'总监,副总裁,运营'<!sp>2018-01-15<!sp>拉勾网<!sp>'六险一金,年底双薪,带薪年假,发展空间大'<!sp>'逻辑思维能力,团队协作能力,领导能力,良好的职业背景'<!sp>长沙 - 开福区 - 国际会展中心
大数金融半刻事业部商务发展中心<!sp>商务总监<!sp>20k-40k<!sp>深圳<!sp>经验5-10年<!sp>'总监,租赁,金融,融资'<!sp>1天前<!sp>拉勾网<!sp>'职业前景广,个人发展平台好'<!sp>''<!sp>深圳 - 南山区 - 科技园 - 威盛科技大厦502
TCL多媒体电商事业部<!sp>商务总监<!sp>25k-35k<!sp>深圳<!sp>经验5-10年<!sp>'副总裁,运营,商务,商务拓展'<!sp>10:18<!sp>拉勾网<!sp>'平台好,大牛多,福利赞'<!sp>'沟通表达能力,专业素质良好,团队协作能力,领悟能力,逻辑思维能力,学习能力,公关能力,自我管理能力,人际交往能力,领导能力'<!sp>深圳 - 南山区 - TCL国际E城TCL多媒体大厦
达飞云贷金融合作事业部<!sp>商务总监<!sp>20k-40k<!sp>北京<!sp>经验5-10年<!sp>'总监,金融,支付,基金,银行,融资'<!sp>3天前<!sp>拉勾网<!sp>'福利待遇好'<!sp>'设计能力,团队协作能力,沟通表达能力,人脉资源,逻辑思维能力,专业素质良好,抗压能力,工作激情'<!sp>北京 - 朝阳区 - 四惠 - 慈云寺北里118号苏宁中心11层
芒果tv技术中心<!sp>商务总监<!sp>25k-35k<!sp>长沙<!sp>经验5-10年<!sp>'总监,副总裁,公共关系,物业'<!sp>2018-01-15<!sp>拉勾网<!sp>'一流的平台,丰厚的奖金'<!sp>'沟通表达能力,逻辑思维能力,执行能力,领导能力,良好的职业背景'<!sp>长沙 - 开福区 - 洪山桥 - 国际会展中心北2U406
星飞市场部<!sp>商务总监-游戏商务方向<!sp>15k-30k<!sp>广州<!sp>经验3-5年<!sp>'媒体,游戏,总监,端游,手游,页游'<!sp>2天前<!sp>拉勾网<!sp>'项目好,平台大,双休,年终奖厚'<!sp>'沟通表达能力,团队协作能力,专业素质良好,逻辑思维能力,人脉资源,领导能力,开拓精神,文案能力,领悟能力,抗压能力'<!sp>广州 - 天河区 - 天河公园 - 中山大道西238号勤天大厦402
同牛科技商务部<!sp>商务总监<!sp>15k-30k<!sp>北京<!sp>经验3-5年<!sp>'金融,基金,银行,证券,投资,融资'<!sp>2018-01-15<!sp>拉勾网<!sp>'带薪年假,六险一金,股票期权,团队建设'<!sp>'领悟能力,沟通表达能力,执行能力,团队协作能力,人脉资源,逻辑思维能力,形象气质佳,性格好,主动性,自我管理能力,学习能力'<!sp>北京 - 东城区 - 朝阳门 - 银河SOHO D座9层50925
云之讯流量事业部<!sp>商务总监（流量）<!sp>20k-40k<!sp>深圳<!sp>经验3-5年<!sp>'总监,社区,运营,经理,商务拓展'<!sp>2天前<!sp>拉勾网<!sp>'福利好'<!sp>'团队协作能力,熟悉法律法规,人脉资源,良好的职业背景,主动性,思想品质,抗压能力,逻辑思维能力,创新能力,钻研能力,专业素质良好'<!sp>深圳 - 南山区 - 科技园 - 科技园高新南四道18号创维半导体设计大厦东座19楼
栗子科技运营中心<!sp>海外商务总监<!sp>12k-20k<!sp>广州<!sp>经验1-3年<!sp>'移动互联网,广告营销,总监,商务拓展,BD,海外'<!sp>11:30<!sp>拉勾网<!sp>'高报酬,发展空间大,实际股权,弹性工作'<!sp>'逻辑思维能力,团队协作能力,英语基础,责任心,沟通表达能力,主动性,抗压能力'<!sp>广州 - 天河区 - 员村 - 临江大道自编503号T26产业园C馆C18号
广州骏伯商务部<!sp>商务总监<!sp>15k-25k<!sp>广州<!sp>经验3-5年<!sp>'商务,电商'<!sp>14:10<!sp>拉勾网<!sp>'六险一金,，双休，1-3月年终奖金'<!sp>'团队协作能力,执行能力,沟通表达能力,逻辑思维能力,思想品质,人脉资源'<!sp>广州 - 天河区 - 元岗 - 元岗路310号智汇创意园A座213单元
沪江教育金融<!sp>商务总监-教育金融J11151<!sp>20k-35k<!sp>上海<!sp>经验5-10年<!sp>'金融,支付,商务拓展,教育'<!sp>1天前<!sp>拉勾网<!sp>'上市前夜,周末双休,弹性办公'<!sp>'团队协作能力,服务意识,创新能力,逻辑思维能力,领导能力,领悟能力,沟通表达能力,主动性,抗压能力,开拓精神,学习能力,上进心,良好的职业背景'<!sp>上海 - 浦东新区 - 张江 - 张江高科博云路2号浦软大厦8F
