个推<!sp>广告协调<!sp>5k-8k<!sp>杭州<!sp>经验不限<!sp>'广告营销,广告'<!sp>1天前<!sp>拉勾网<!sp>'16-18薪,生日Par,餐补'<!sp>'责任心,沟通表达能力,执行能力,文案能力,创新能力,常用办公软件的使用,抗压能力,思想品质,逻辑思维能力'<!sp>杭州 - 西湖区 - 古墩路 - 西斗门路福地创业园
合掌文创客户管理部<!sp>AE/广告协调<!sp>3K-6K<!sp>西安<!sp>经验不限<!sp>'创意,广告'<!sp>11:46<!sp>拉勾网<!sp>'福利待遇好,可接受转行或无经验者培养'<!sp>'沟通表达能力,团队协作能力,逻辑思维能力,领导能力,设计能力,执行能力,创新能力,公关能力,领悟能力,审美能力,主动性,抗压能力,服务意识'<!sp>西安 - 高新技术产业开发区 - 唐延路 - 银河新坐标职工公寓3单元1601
博辞广告客服部<!sp>广告协调<!sp>4k-6k<!sp>北京<!sp>经验1-3年<!sp>'媒体,广告营销,广告'<!sp>2天前<!sp>拉勾网<!sp>'周末双休,节日福利,带薪年假,员工旅游'<!sp>'公关能力,责任心,服务意识,沟通表达能力,执行能力,团队协作能力'<!sp>北京 - 西城区 - 北三环中路甲29号华龙大厦A座1006室
