端点科技研发中心<!sp>测试总监<!sp>30k-60k<!sp>杭州<!sp>经验5-10年<!sp>'专家,总监,信息安全,测试,脚本,自动化'<!sp>1天前<!sp>拉勾网<!sp>'五险一金,团建活动'<!sp>''<!sp>杭州 - 西湖区 - 河山路中大银座4号楼3楼
宜信技术研发中心<!sp>测试总监<!sp>30k-50k<!sp>北京<!sp>经验5-10年<!sp>'总监,python,金融,大数据,信息安全,自动化'<!sp>2天前<!sp>拉勾网<!sp>'资深职位,发展空间大,核心业务,竞争力薪酬'<!sp>'专业素质良好,设计能力,文案能力,逻辑思维能力,沟通表达能力,执行能力,团队协作能力,抗压能力,责任心'<!sp>北京 - 朝阳区 - 大望路 - 西大望路1号温特莱A座
包银消费金融信息科技部<!sp>测试总监J10061<!sp>20k-40k<!sp>北京<!sp>经验5-10年<!sp>'测试'<!sp>2018-01-18<!sp>拉勾网<!sp>'六险一金,年终奖,管理扁平,节日福利'<!sp>'专业素质良好,设计能力,文案能力,逻辑思维能力,沟通表达能力,执行能力,团队协作能力,领导能力,良好的职业背景,抗压能力,责任心'<!sp>北京 - 朝阳区 - 北四环东路干杨树甲16号首华大厦9层
翼龙贷网<!sp>测试总监<!sp>30k-40k<!sp>北京<!sp>经验10年以上<!sp>'专家,总监,金融,测试'<!sp>3天前<!sp>拉勾网<!sp>'绩效奖金'<!sp>'逻辑思维能力,团队协作能力,沟通表达能力,领导能力,良好的职业背景,专业素质良好,抗压能力,责任心'<!sp>北京 - 海淀区 - 白石桥 - 中关村南大街17号韦伯时代中心C座4层
一条视频<!sp>测试总监<!sp>20k-40k<!sp>上海<!sp>经验10年以上<!sp>'总监,自动化,测试,白盒,黑盒,app'<!sp>2018-01-08<!sp>拉勾网<!sp>'团队管理,内容+电商,文艺氛围浓厚'<!sp>'沟通表达能力,团队协作能力,领导能力,主动性,钻研能力,专业素质良好,逻辑思维能力,学习能力,抗压能力,责任心'<!sp>上海 - 黄浦区 - 南京西路 - 巨鹿路417号欣广大厦5楼
掌门集团大前端<!sp>测试总监<!sp>30k-40k<!sp>上海<!sp>经验5-10年<!sp>'总监,web,自动化,QA,性能测试,测试'<!sp>2018-01-04<!sp>拉勾网<!sp>'六险一金,丰厚年终奖,12天年假,弹性打卡'<!sp>'设计能力,主动性,领导能力,责任心,沟通表达能力,团队协作能力'<!sp>上海 - 浦东新区 - 张衡路666弄1号7楼
TalkingData数据科学平台研发<!sp>测试总监J10004<!sp>20k-35k<!sp>北京<!sp>经验5-10年<!sp>'python,大数据,测试,Java'<!sp>3天前<!sp>拉勾网<!sp>'大数据,创业公司,数据科学,职业发展'<!sp>'领悟能力,逻辑思维能力,文案能力,专业素质良好,执行能力,吃苦耐劳,沟通表达能力,团队协作能力'<!sp>北京 - 东城区 - 东直门 - 东直门外大街39号院2号楼京投快轨大厦608室
夜吧研发部<!sp>测试总监<!sp>15k-20k<!sp>广州<!sp>经验3-5年<!sp>'总监,资深,自动化,性能测试,旅游,测试'<!sp>2018-01-08<!sp>拉勾网<!sp>'五险一金,包吃,免费班车,绩效奖金'<!sp>'创新能力,团队协作能力,逻辑思维能力,领导能力,学习能力,钻研能力,沟通表达能力'<!sp>广州 - 天河区 - 天河智慧城核心区(高唐)软件路17号G2栋 五楼
小狗机器人人脸识别事业部<!sp>测试总监<!sp>30k-55k<!sp>北京<!sp>经验5-10年<!sp>'总监,大数据,测试,信息安全,智能硬件,自动化'<!sp>2018-01-02<!sp>拉勾网<!sp>'弹性工作,资金充足'<!sp>'执行能力,沟通表达能力,团队协作能力,专业素质良好,主动性,钻研能力,逻辑思维能力,领导能力,学习能力,服务意识,美术功底'<!sp>北京 - 朝阳区 - 朝外 - 日坛国际贸易中心A座
医视时代<!sp>测试总监<!sp>15k-30k<!sp>北京<!sp>经验3-5年<!sp>'总监,测试'<!sp>2017-12-29<!sp>拉勾网<!sp>'福利待遇好,发展空间大'<!sp>'团队协作能力,执行能力,设计能力,良好的职业背景,领导能力'<!sp>北京 - 朝阳区 - 芍药居 - 芍药居38号楼3层
杭州联晨汽车科技有限公司测试部门<!sp>测试总监<!sp>50K-72K<!sp>北京<!sp>经验5-10年<!sp>'专家,总监,自动化,测试,黑盒'<!sp>3天前<!sp>拉勾网<!sp>'2018年集团战略重点。'<!sp>'领导能力,团队协作能力'<!sp>北京 - 东城区 - - 北京
复创互联网测试部门<!sp>测试总监（微信智慧酒店）<!sp>25k-35k<!sp>上海<!sp>经验5-10年<!sp>'总监,测试,脚本,自动化'<!sp>1天前<!sp>拉勾网<!sp>'创业团队,产业前景,发展迅速,福利齐全'<!sp>'创新能力,团队协作能力,逻辑思维能力,领导能力,沟通表达能力'<!sp>上海 - 杨浦区 - 江浦路 - 控江路1555号A1706
木偶游戏测试部门<!sp>游戏测试总监<!sp>6k-10k<!sp>北京<!sp>经验3-5年<!sp>'游戏,资深,手机游戏,数值,游戏策划,系统'<!sp>3天前<!sp>拉勾网<!sp>'大型项目,成长空间,股票期权'<!sp>'设计能力,文案能力,逻辑思维能力,思想品质,沟通表达能力,团队协作能力'<!sp>北京 - 海淀区 - 知春路 - 知春路锦秋家园
